time,number,avg_dilation
2074,105,0.3669662447257358
2094,106,0.19646624472573615
2114,107,0.38596624472573593
2134,108,0.3929662447257365
2154,109,0.10353375527426367
2174,110,0.06353375527426364
2194,111,0.039533755274263616
2214,112,0.08803375527426383
2234,113,0.08203375527426404
2254,114,0.11553375527426413
2274,115,0.09853375527426378
2294,116,0.08303375527426393
2314,117,0.07003375527426403
2334,118,0.06053375527426441
2353,119,0.02753375527426405
2373,120,0.016533755274263928
2393,121,0.0519662447257363
2413,122,0.011966244725736264
2433,123,0.055466244725736136
2453,124,0.09003375527426405
2473,125,0.05153375527426407
2493,126,0.07603375527426381
2513,127,0.035533755274264056
2533,128,0.011533755274264035
2553,129,0.05303375527426413
2573,130,0.0665337552742642
2593,131,0.09303375527426416
2613,132,0.1095337552742639
2633,133,0.13003375527426408
2653,134,0.14403375527426432
2673,135,0.11103375527426396
2692,136,0.08853375527426399
2712,137,0.15053375527426383
2732,138,0.14153375527426393
2752,139,0.1055337552742639
2772,140,0.18103375527426424
2792,141,0.18603375527426413
2812,142,0.18253375527426385
2832,143,0.19703375527426426
2852,144,0.2035337552742642
2872,145,0.19403375527426414
2892,146,0.17403375527426368
2912,147,0.2240337552742644
2932,148,0.22103375527426428
2952,149,0.21103375527426405
2972,150,0.20453375527426365
2991,151,0.23253375527426412
3011,152,0.23003375527426373
3031,153,0.20953375527426354
3051,154,0.14903375527426377
3071,155,0.18353375527426374
3091,156,0.19253375527426408
3111,157,0.14653375527426427
3131,158,0.15003375527426366
3151,159,0.11553375527426413
3171,160,0.09503375527426394
3191,161,0.09303375527426416
3211,162,0.10303375527426395
3231,163,0.08853375527426399
3251,164,0.07653375527426354
3271,165,0.104533755274264
3291,166,0.06803375527426381
3310,167,0.025033755274264102
3331,168,0.024533755274263935
3350,169,0.04353375527426406
3370,170,0.05703375527426369
3390,171,0.0050337552742640845
3410,172,0.05703375527426413
3430,173,0.0640337552742638
3450,174,0.04353375527426406
3470,175,0.05853375527426419
3490,176,0.05803375527426402
3510,177,0.04403375527426423
3530,178,0.0785337552742642
3550,179,0.04653375527426418
3570,180,0.049033755274264124
3590,181,0.07003375527426359
3610,182,0.04853375527426396
3630,183,0.06653375527426375
3649,184,0.06903375527426414
3669,185,0.11003375527426407
3689,186,0.13753375527426392
3709,187,0.10753375527426412
3729,188,0.1340337552742641
3749,189,0.13853375527426381
3769,190,0.13703375527426376
3789,191,0.10253375527426423
3809,192,0.09703375527426372
3829,193,0.11203375527426429
3849,194,0.10853375527426401
3869,195,0.1250337552742642
3889,196,0.08953375527426388
3909,197,0.07353375527426431
3929,198,0.07253375527426398
3949,199,0.19003375527426414
4048,204,0.09253375527426444
4068,205,0.06596624472573565
4088,206,0.2599662447257356
4108,207,0.04453375527426395
4128,208,0.11496624472573602
4148,209,0.04353375527426406
4168,210,0.027033755274263882
4188,211,0.0009662447257361428
4208,212,0.02446624472573644
4228,213,0.02396624472573583
4248,214,0.012466244725735987
4268,215,0.028966244725735724
4287,216,0.037966244725736065
4307,217,0.017966244725736047
4327,218,0.02396624472573583
4347,219,0.026966244725735944
4367,220,0.0029662447257359226
4387,221,0.019966244725735827
4407,222,0.028466244725736
4427,223,0.045466244725735905
4487,226,0.08496624472573577
4507,227,0.037966244725736065
4527,228,0.0210337552742641
4567,230,0.0024662447257361997
4587,231,0.025466244725735887
4606,232,0.02753375527426405
4626,233,0.0235337552742636
4646,234,0.002533755274264138
4666,235,0.025033755274263658
4686,236,0.05603375527426424
4706,237,0.07003375527426403
4726,238,0.07953375527426365
4746,239,0.03046624472573578
4766,240,0.018033755274263985
4786,241,0.0014662447257358657
4806,242,0.0024662447257361997
4826,243,0.005466244725736313
4846,244,0.01903375527426432
4866,245,0.01996624472573627
4886,246,0.016533755274263928
4906,247,0.032033755274263775
4925,248,0.03453375527426372
4945,249,0.04546624472573635
4965,250,0.0039662447257358124
4985,251,0.002033755274263971
5005,252,0.0470337552742639
5025,253,0.05953375527426408
5045,254,0.1144662447257363
5065,255,0.03646624472573601
5085,256,0.0315337552742645
5105,257,0.019533755274264042
5125,258,0.01846624472573577
5145,259,0.0050337552742640845
5165,260,0.0034662447257356455
5185,261,0.015033755274263871
5205,262,0.0544662447257358
5225,263,0.04746624472573613
5244,264,0.038966244725735955
5264,265,0.019466244725736104
5284,266,0.012533755274263925
5304,267,0.026966244725735944
5324,268,0.001533755274264248
5344,269,0.01646624472573599
5364,270,0.02646624472573622
5384,271,0.01296624472573571
5404,272,0.037966244725736065
5424,273,0.0374662447257359
5444,274,0.031466244725736114
5464,275,0.050966244725735965
5484,276,0.03646624472573601
5504,277,0.06796624472573631
5524,278,0.07446624472573626
5543,279,0.05046624472573624
5563,280,0.030966244725735503
5583,281,0.050966244725735965
5603,282,0.061966244725736086
5623,283,0.04596624472573607
5643,284,0.039966244725735844
5663,285,0.06546624472573592
5683,286,0.04096624472573618
5703,287,0.028466244725736
5723,288,0.04296624472573596
5743,289,0.05846624472573625
5763,290,0.07496624472573599
5783,291,0.05046624472573624
5803,292,0.06446624472573648
5823,293,0.04746624472573613
5843,294,0.06396624472573587
5862,295,0.009033755274263644
5882,296,0.016033755274264205
5902,297,0.027966244725736278
5922,298,0.035966244725736285
5942,299,0.04396624472573629
5962,300,0.05246624472573602
5982,301,0.028966244725735724
6002,302,0.04546624472573635
6022,303,0.023466244725736107
6042,304,0.090966244725736
6062,305,0.008533755274263921
6082,306,0.03046624472573578
6102,307,0.01746624472573588
6122,308,0.029466244725736335
6142,309,0.08096624472573621
6162,310,0.003033755274264305
6181,311,0.026033755274263992
6201,312,0.0015337552742638039
6221,313,0.00896624472573615
6241,314,0.018966244725735937
6261,315,0.030533755274264163
6281,316,0.012466244725735987
6301,317,0.014466244725735766
6321,318,0.005533755274263807
6341,319,0.03646624472573601
6361,320,0.04796624472573585
6381,321,0.03846624472573623
6401,322,0.07996624472573588
6421,323,0.08596624472573611
6441,324,0.07496624472573599
6461,325,0.12546624472573598
6481,326,0.04846624472573602
6500,327,0.06146624472573592
6520,328,0.042466244725736235
6640,334,0.16746624472573624
6660,335,0.145466244725736
6680,336,0.11146624472573619
6700,337,0.11496624472573602
6720,338,0.10696624472573601
6740,339,0.082966244725736
6760,340,0.08746624472573616
6780,341,0.08596624472573611
6800,342,0.10746624472573574
6819,343,0.11746624472573597
6839,344,0.11746624472573597
6859,345,0.11046624472573585
6879,346,0.10446624472573607
6899,347,0.10846624472573607
6919,348,0.10446624472573562
6939,349,0.10746624472573574
6959,350,0.07846624472573582
6979,351,0.07746624472573593
6999,352,0.07796624472573566
7019,353,0.07896624472573599
7039,354,0.09546624472573573
7059,355,0.0729662447257362
7079,356,0.12696624472573648
7099,357,0.07046624472573582
7119,358,0.082966244725736
7139,359,0.12196624472573614
7158,360,0.13446624472573587
7178,361,0.145466244725736
7198,362,0.11846624472573586
7218,363,0.13696624472573626
7298,367,0.153466244725736
7318,368,0.14696624472573605
7338,369,0.15796624472573617
7358,370,0.21246624472573616
7378,371,0.20146624472573604
7398,372,0.17096624472573607
7418,373,0.19196624472573598
7438,374,0.1924662447257357
7457,375,0.16046624472573612
7477,376,0.20446624472573616
7497,377,0.20696624472573566
7517,378,0.19746624472573604
7537,379,0.2684662447257362
7557,380,0.21696624472573633
7577,381,0.25696624472573637
7597,382,0.1689662447257363
7617,383,0.16046624472573612
7637,384,0.21646624472573572
7657,385,0.1924662447257357
7677,386,0.20046624472573615
7697,387,0.23746624472573563
7717,388,0.2209662447257359
7737,389,0.1989662447257361
7757,390,0.20446624472573616
7776,391,0.15246624472573567
7796,392,0.16196624472573617
7816,393,0.15496624472573606
7856,395,0.23846624472573597
7876,396,0.1714662447257358
7896,397,0.13796624472573615
7916,398,0.12696624472573603
7936,399,0.07046624472573582
7956,400,0.12496624472573581
7976,401,0.09346624472573595
7996,402,0.05196624472573541
8016,403,0.07546624472573615
8056,405,0.12496624472573581
8076,406,0.009466244725735873
8096,407,0.011966244725736264
8116,408,0.030966244725735503
8135,409,0.041966244725735624
8155,410,0.08496624472573577
8175,411,0.006966244725735926
8195,412,0.00996624472573604
8215,413,0.008466244725736427
8235,414,0.05596624472573586
8255,415,0.0024662447257361997
8275,416,0.059466244725735695
8295,417,0.08996624472573611
8315,418,0.0779662447257361
8335,419,0.060966244725736196
8355,420,0.0519662447257363
8375,421,0.06046624472573603
8395,422,0.05896624472573597
8415,423,0.05796624472573608
8435,424,0.05246624472573602
8454,425,0.07496624472573599
8474,426,0.0854662447257355
8494,427,0.09796624472573612
8514,428,0.08996624472573567
8534,429,0.1169662447257358
8554,430,0.13346624472573598
8574,431,0.10946624472573596
8594,432,0.07446624472573626
8614,433,0.06946624472573593
8634,434,0.15446624472573633
8654,435,0.10296624472573601
8674,436,0.1144662447257363
8694,437,0.10946624472573552
8714,438,0.12196624472573614
8793,442,0.07946624472573616
8813,443,0.09796624472573567
8833,444,0.15996624472573595
8853,445,0.09296624472573578
8873,446,0.10696624472573601
8893,447,0.145466244725736
8913,448,0.10546624472573596
8933,449,0.13996624472573593
8953,450,0.14646624472573633
8973,451,0.082966244725736
8993,452,0.10246624472573584
9013,453,0.08646624472573583
9033,454,0.165466244725736
9053,455,0.11196624472573591
9073,456,0.14796624472573638
9092,457,0.19396624472573576
9112,458,0.17296624472573585
9132,459,0.157466244725736
9152,460,0.14646624472573588
9172,461,0.14946624472573644
9192,462,0.11796624472573614
9212,463,0.13596624472573593
9232,464,0.11846624472573586
9252,465,0.09896624472573601
9272,466,0.12596624472573614
9292,467,0.12646624472573587
9312,468,0.13696624472573582
9332,469,0.12796624472573592
9352,470,0.10246624472573584
9372,471,0.12196624472573614
9392,472,0.09696624472573623
9411,473,0.10546624472573596
9431,474,0.09503375527426394
9451,475,0.010033755274263978
9471,476,0.005966244725736036
9491,477,0.00896624472573615
9511,478,0.011466244725736097
9551,480,0.12396624472573592
9571,481,0.11596624472573636
9591,482,0.08646624472573583
9611,483,0.09196624472573589
9631,484,0.06896624472573576
9651,485,0.06946624472573637
9671,486,0.11896624472573603
9691,487,0.007466244725736093
9710,488,0.021466244725735883
9730,489,0.0739662447257361
9750,490,0.07196624472573587
9770,491,0.12796624472573592
9790,492,0.0739662447257361
9810,493,0.07946624472573616
9830,494,0.07146624472573615
9850,495,0.06296624472573598
9870,496,0.010466244725736207
9890,497,0.018966244725735937
9910,498,0.00046624472573597586
9930,499,0.046033755274263566
9950,500,0.09696624472573623
9970,501,0.016033755274264205
9990,502,0.04096624472573618
10010,503,0.009033755274264088
10029,504,0.01646624472573599
10049,505,0.0050337552742640845
10069,506,0.028033755274264216
10089,507,0.08796624472573589
10109,508,0.08396624472573588
10129,509,0.009533755274264255
10149,510,0.028466244725736
10169,511,0.07403375527426403
10189,512,0.03003375527426355
10209,513,0.03603375527426378
10388,522,0.2764662447257362
10408,523,0.27396624472573583
10428,524,0.03203375527426422
10448,525,0.042033755274264006
10468,526,0.05503375527426391
10488,527,0.033033755274263665
10508,528,0.04503375527426412
10568,531,0.038966244725735955
10588,532,0.07903375527426393
10608,533,0.1305337552742638
10628,534,0.0470337552742639
10648,535,0.0470337552742639
10667,536,0.07103375527426392
10687,537,0.10353375527426367
10707,538,0.10403375527426428
10727,539,0.05803375527426402
10747,540,0.002033755274263971
10767,541,0.06653375527426375
10787,542,0.09753375527426433
10807,543,0.0915337552742641
10827,544,0.06703375527426436
10847,545,0.096533755274264
10867,546,0.06853375527426397
10887,547,0.07903375527426393
10907,548,0.09353375527426389
10927,549,0.1150337552742644
10947,550,0.09103375527426394
10967,551,0.13903375527426443
10986,552,0.13103375527426397
11006,553,0.1250337552742642
11046,555,0.03303375527426411
11066,556,0.07403375527426403
11086,557,0.026033755274263992
11106,558,0.04553375527426384
11126,559,0.09053375527426422
11146,560,0.042033755274264006
11166,561,0.05603375527426424
11186,562,0.04053375527426395
11206,563,0.04453375527426395
11226,564,0.05403375527426402
11246,565,0.028466244725736
11266,566,0.04503375527426412
11286,567,0.07653375527426398
11305,568,0.05953375527426408
11325,569,0.1615337552742644
11525,579,0.2289662447257359
11545,580,0.028966244725736168
11565,581,0.012533755274263925
11585,582,0.13653375527426403
11605,583,0.12153375527426435
11624,584,0.12353375527426413
11644,585,0.09353375527426389
11664,586,0.06903375527426414
11724,589,0.014033755274263537
11744,590,0.10203375527426406
11764,591,0.1325337552742636
11784,592,0.05353375527426385
11804,593,0.11203375527426385
11824,594,0.15253375527426405
11844,595,0.0860337552742636
11864,596,0.08953375527426388
11884,597,0.16653375527426428
11904,598,0.17353375527426396
11924,599,0.13003375527426408
11943,600,0.0915337552742641
11963,601,0.09753375527426433
11983,602,0.16853375527426406
12003,603,0.175033755274264
12023,604,0.16853375527426406
12043,605,0.17603375527426435
12063,606,0.18153375527426396
12083,607,0.15153375527426416
12103,608,0.1820337552742637
12123,609,0.1820337552742637
12143,610,0.14503375527426376
12163,611,0.14803375527426388
12203,613,0.04353375527426406
12223,614,0.0915337552742641
12242,615,0.08103375527426415
12262,616,0.10853375527426401
12282,617,0.11303375527426418
12302,618,0.06753375527426408
12322,619,0.07453375527426376
12342,620,0.0835337552742641
12362,621,0.06803375527426381
12382,622,0.08903375527426372
12402,623,0.02753375527426405
12422,624,0.10753375527426412
12442,625,0.12853375527426403
12462,626,0.12103375527426374
12482,627,0.07953375527426365
12502,628,0.08253375527426421
12522,629,0.07103375527426392
12542,630,0.09553375527426367
12562,631,0.09003375527426405
12582,632,0.08453375527426443
12601,633,0.1380337552742641
12621,634,0.09703375527426372
12641,635,0.12403375527426386
12661,636,0.14503375527426376
12701,638,0.04303375527426345
12721,639,0.025033755274264102
12741,640,0.05953375527426408
12761,641,0.06153375527426386
12781,642,0.0210337552742641
12801,643,0.11053375527426423
12821,644,0.029033755274263662
12841,645,0.017533755274264262
12861,646,0.00046624472573641995
12881,647,0.02753375527426405
12900,648,0.033033755274263665
12920,649,0.032033755274263775
12940,650,0.03203375527426422
12960,651,0.04103375527426367
13000,653,0.004466244725735979
13020,654,0.06696624472573598
13040,655,0.052966244725735745
13060,656,0.060966244725736196
13080,657,0.09046624472573583
13100,658,0.08796624472573589
13120,659,0.03746624472573634
13140,660,0.04946624472573591
13160,661,0.04396624472573629
13180,662,0.05696624472573619
13200,663,0.04496624472573618
13220,664,0.01996624472573627
13239,665,0.022966244725735496
13259,666,0.018966244725735937
13399,673,0.07196624472573632
13419,674,3.3755274264191115e-05
13439,675,0.05046624472573624
13459,676,0.013466244725735876
13479,677,0.061033755274264134
13499,678,0.05153375527426407
13519,679,0.0210337552742641
13539,680,0.020533755274263932
13558,681,0.0105337552742637
13578,682,0.06703375527426392
13598,683,0.05603375527426424
13618,684,0.042033755274264006
13638,685,0.05203375527426379
13658,686,0.04253375527426417
13678,687,0.02953375527426383
13698,688,0.0600337552742638
13718,689,0.09753375527426389
13738,690,0.033033755274263665
13758,691,0.054533755274264184
13778,692,0.04603375527426401
13798,693,0.033533755274264276
13818,694,0.015033755274263871
13838,695,0.06903375527426414
13857,696,0.06603375527426403
13877,697,0.02553375527426427
13897,698,0.061033755274264134
13917,699,0.08553375527426388
13937,700,0.07553375527426409
13957,701,0.07453375527426376
14037,705,0.06053375527426352
14057,706,0.06153375527426386
14077,707,0.035533755274264056
14097,708,0.0575337552742643
14117,709,0.036533755274263946
14137,710,0.018533755274263708
14157,711,0.015533755274263594
14176,712,0.08953375527426433
14196,713,0.11553375527426413
14216,714,0.0705337552742642
14236,715,0.04353375527426406
14256,716,0.017533755274264262
14276,717,0.023033755274264323
14296,718,0.033533755274264276
14316,719,0.013033755274264092
14336,720,0.061033755274264134
14356,721,0.049033755274264124
14376,722,0.037533755274263836
14396,723,0.025033755274264102
14416,724,0.09053375527426422
14436,725,0.013966244725736043
14456,726,0.010533755274264145
14476,727,0.056533755274263964
14495,728,0.10603375527426406
14515,729,0.10203375527426362
14535,730,0.04553375527426384
14555,731,0.06653375527426375
14575,732,0.03703375527426411
14595,733,0.024533755274263935
14615,734,0.041033755274264117
14635,735,0.06603375527426403
14655,736,0.07653375527426398
14675,737,0.038033755274264
14695,738,0.030533755274264163
14715,739,0.08253375527426376
14735,740,0.0785337552742642
14755,741,0.06553375527426386
14775,742,0.03503375527426389
14795,743,0.02853375527426394
14814,744,0.05303375527426413
14834,745,0.020533755274263932
14854,746,0.04053375527426395
14874,747,0.054533755274264184
14894,748,0.0690337552742637
14914,749,0.03253375527426394
14934,750,0.07403375527426403
14954,751,0.06603375527426403
14974,752,0.0690337552742637
14994,753,0.0650337552742637
15014,754,0.06853375527426397
15034,755,0.03703375527426411
15054,756,0.023533755274264045
15074,757,0.02953375527426383
15094,758,3.3755274264191115e-05
15114,759,0.061033755274264134
15134,760,0.000533755274263914
15153,761,0.026033755274263992
15173,762,0.0019662447257360327
15193,763,0.007533755274264031
15213,764,0.08796624472573589
15233,765,0.018966244725735937
15253,766,0.03496624472573595
15273,767,0.029966244725736058
15293,768,0.048966244725736185
15313,769,0.19396624472573576
15333,770,0.1089662447257358
15353,771,0.1744662447257359
15373,772,0.15196624472573594
15393,773,0.11546624472573574
15413,774,0.11496624472573602
15433,775,0.0819662447257361
15452,776,0.08096624472573621
15472,777,0.0034662447257365336
15492,778,0.0374662447257359
15512,779,0.039966244725735844
15532,780,0.09296624472573622
15552,781,0.09446624472573584
15572,782,0.03646624472573601
15592,783,0.001533755274264248
15612,784,0.0029662447257359226
15632,785,0.04503375527426412
15652,786,0.03453375527426372
15672,787,0.042033755274264006
15692,788,0.014033755274263982
15712,789,0.016966244725736157
15732,790,0.013033755274264092
15752,791,0.002033755274263971
15771,792,0.021466244725736328
15791,793,0.009033755274263644
15811,794,0.08946624472573594
15831,795,0.02303375527426388
15851,796,0.017533755274264262
15871,797,0.036533755274263946
15891,798,0.01296624472573571
15911,799,0.011533755274264035
15931,800,0.0024662447257357556
15951,801,0.0050337552742640845
15971,802,0.01946624472573566
15991,803,0.01446624472573621
16011,804,0.027466244725735667
16031,805,0.024966244725736164
16051,806,0.028466244725736
16070,807,0.030533755274264163
16090,808,0.02396624472573583
16110,809,0.013466244725735876
16130,810,0.06353375527426408
16150,811,0.04353375527426406
16230,815,0.007966244725735816
16250,816,0.01646624472573599
16270,817,0.05146624472573569
16290,818,0.02096624472573616
16310,819,0.030966244725735947
16330,820,0.0699662447257361
16350,821,0.043466244725736125
16370,822,0.027966244725736278
16389,823,0.09146624472573617
16409,824,0.01746624472573588
16429,825,0.035466244725735674
16449,826,0.061966244725736086
16469,827,0.059466244725735695
16489,828,0.09396624472573611
16509,829,0.046966244725736406
16529,830,0.009466244725735873
16549,831,0.005466244725735869
16569,832,0.010033755274263978
16589,833,0.007466244725736093
16609,834,0.009966244725735596
16629,835,0.034466244725735784
16649,836,0.0504662447257358
16669,837,0.0034662447257356455
16689,838,0.006033755274263974
16708,839,0.031033755274263886
16728,840,0.012033755274263758
16748,841,0.014033755274263982
16768,842,0.024033755274264212
16788,843,0.012033755274264202
16808,844,0.02303375527426388
16828,845,0.001033755274264081
16848,846,0.007966244725735816
16868,847,0.030466244725736225
16888,848,0.02396624472573583
16908,849,0.004966244725735702
16928,850,0.018533755274263708
16948,851,0.023533755274264045
16968,852,0.013466244725735876
16988,853,0.07096624472573598
17008,854,0.014966244725735933
17028,855,0.03603375527426378
17047,856,0.034033755274264
17067,857,0.03046624472573578
17087,858,0.048966244725736185
17107,859,0.04846624472573602
17127,860,0.0029662447257359226
17147,861,0.0154662447257361
17167,862,0.007033755274264308
17187,863,0.0210337552742641
17207,864,0.04853375527426396
17227,865,0.028033755274264216
17247,866,0.034033755274264
17267,867,0.14346624472573621
17287,868,0.05146624472573613
17307,869,0.061966244725736086
17327,870,0.0029662447257359226
17346,871,0.006033755274263974
17366,872,0.07346624472573593
17386,873,0.08046624472573605
17406,874,0.04746624472573613
17426,875,0.145466244725736
17446,876,0.14196624472573616
17466,877,0.06646624472573626
17486,878,0.10646624472573629
17506,879,0.09546624472573617
17526,880,0.024033755274264212
17546,881,0.033033755274263665
17566,882,0.0105337552742637
17586,883,0.08303375527426349
17606,884,0.024533755274263935
17626,885,0.024033755274264212
17646,886,0.04253375527426373
17666,887,0.10703375527426395
17686,888,0.04003375527426423
17705,889,0.10903375527426373
17725,890,0.15353375527426394
17745,891,0.13853375527426381
17765,892,0.08703375527426394
17785,893,0.12103375527426374
17805,894,0.10703375527426395
17825,895,0.12103375527426374
17845,896,0.14353375527426415
17865,897,0.16253375527426384
17885,898,0.16553375527426395
17905,899,0.11653375527426446
17925,900,0.07603375527426381
17945,901,0.0575337552742643
17965,902,0.12003375527426385
17985,903,0.11053375527426423
18005,904,0.10003375527426384
18024,905,0.07253375527426398
18044,906,0.04753375527426362
18064,907,0.08653375527426377
18084,908,0.10253375527426423
18104,909,0.09553375527426411
18124,910,0.10303375527426395
18144,911,0.09003375527426405
18164,912,0.06253375527426375
18184,913,0.08453375527426399
18204,914,0.06353375527426364
18224,915,0.07253375527426398
18244,916,0.06553375527426386
18264,917,0.0780337552742636
18284,918,0.05953375527426408
18304,919,0.07353375527426387
18324,920,0.1280337552742643
18343,921,0.12353375527426413
18363,922,0.1340337552742641
18383,923,0.06153375527426386
18403,924,0.08653375527426421
18423,925,0.020466244725735994
18443,926,0.028966244725735724
18463,927,0.0655337552742643
18483,928,0.14203375527426454
18503,929,0.18703375527426402
18523,930,0.1175337552742639
18543,931,0.1460337552742641
18563,932,0.07953375527426365
18583,933,0.14253375527426426
18603,934,0.13153375527426414
18623,935,0.11903375527426396
18642,936,0.13253375527426403
18662,937,0.1135337552742639
18682,938,0.11653375527426402
18702,939,0.15353375527426394
18722,940,0.1565337552742645
18742,941,0.14003375527426387
18762,942,0.1175337552742639
18782,943,0.02953375527426383
18802,944,0.14203375527426365
18822,945,0.11703375527426418
18842,946,0.1490337552742642
18862,947,0.17453375527426385
18882,948,0.17303375527426423
18902,949,0.15703375527426422
18922,950,0.17653375527426407
18942,951,0.15753375527426394
18961,952,0.19353375527426397
18981,953,0.11203375527426429
19001,954,0.19753375527426398
19021,955,0.0915337552742641
19041,956,0.06753375527426408
19061,957,0.1145337552742638
19081,958,0.1145337552742638
19101,959,0.13653375527426403
19121,960,0.11303375527426374
19141,961,0.11703375527426418
19161,962,0.092533755274264
19181,963,0.10503375527426373
19201,964,0.05503375527426391
19221,965,0.06353375527426408
19241,966,0.057533755274263854
19261,967,0.029033755274264106
19280,968,0.04753375527426407
19300,969,0.04453375527426395
19320,970,0.10253375527426378
19340,971,0.08403375527426382
19400,974,0.009533755274264255
19420,975,0.08796624472573589
19440,976,0.05496624472573597
19460,977,0.060966244725736196
19480,978,0.027033755274263882
19500,979,0.027033755274264326
19520,980,0.025033755274264102
19540,981,0.023533755274264045
19580,983,0.02253375527426371
19599,984,0.006033755274263974
19619,985,0.08196624472573566
19639,986,0.08946624472573594
19679,988,0.06803375527426381
19699,989,0.08153375527426432
19719,990,0.0990337552742635
19739,991,0.11953375527426369
19779,993,0.02296624472573594
19799,994,0.12703375527426397
19819,995,0.10403375527426428
19839,996,0.09403375527426405
19859,997,0.11853375527426424
19879,998,0.004033755274263751
19899,999,0.1640337552742639
19918,1000,0.18453375527426408
19938,1001,0.1800337552742639
19958,1002,0.1145337552742638
19978,1003,0.11653375527426357
19998,1004,0.22753375527426378
20018,1005,0.07353375527426387
20038,1006,0.10353375527426412
20058,1007,0.14153375527426393
20078,1008,0.13103375527426397
20098,1009,0.14803375527426388
20118,1010,0.08803375527426427
20138,1011,0.08453375527426354
20158,1012,0.1095337552742639
20178,1013,0.1330337552742642
20198,1014,0.21453375527426433
20217,1015,0.1745337552742643
20237,1016,0.19853375527426387
20257,1017,0.151033755274264
20277,1018,0.1250337552742642
20297,1019,0.10503375527426373
20317,1020,0.096533755274264
20337,1021,0.11203375527426385
20357,1022,0.08653375527426421
20457,1027,0.04553375527426384
20477,1028,0.006033755274263974
20497,1029,0.0835337552742641
20517,1030,0.07253375527426398
20536,1031,0.09753375527426389
20556,1032,0.07346624472573593
20576,1033,0.12396624472573592
20596,1034,0.215966244725736
20616,1035,0.16053375527426406
20636,1036,0.1380337552742641
20656,1037,0.04753375527426407
20676,1038,0.06703375527426392
20696,1039,0.08903375527426372
20716,1040,0.08203375527426404
20736,1041,0.10353375527426412
20756,1042,0.06753375527426408
20776,1043,0.058533755274263743
20796,1044,0.05353375527426385
20816,1045,0.10353375527426367
20836,1046,0.09953375527426411
20855,1047,0.08703375527426394
20875,1048,0.02553375527426427
20895,1049,0.07453375527426376
20915,1050,0.016033755274264205
20935,1051,0.03253375527426394
20955,1052,0.12153375527426435
20975,1053,0.0795337552742641
20995,1054,0.04553375527426429
21015,1055,0.09953375527426411
21035,1056,0.10003375527426384
21055,1057,0.13903375527426443
21075,1058,0.151033755274264
21095,1059,0.10653375527426423
21115,1060,0.08853375527426399
21135,1061,0.08253375527426376
21155,1062,0.11253375527426401
21174,1063,0.1380337552742641
21194,1064,0.1055337552742639
21214,1065,0.16103375527426378
21234,1066,0.17403375527426412
21254,1067,0.1145337552742638
21274,1068,0.09303375527426372
21294,1069,0.09603375527426428
21314,1070,0.14553375527426438
21334,1071,0.1380337552742641
21354,1072,0.13453375527426426
21374,1073,0.1305337552742638
21394,1074,0.1265337552742638
21414,1075,0.155033755274264
21434,1076,0.15153375527426372
21454,1077,0.14803375527426388
21474,1078,0.09353375527426389
21494,1079,0.11603375527426385
