number,time,duration,screen_x,screen_y,avg_dilation,saccadic_length
504,176228,140,657,582,0.09296624472573578,513.63119064169
505,176428,399,729,570,0.16446624472573612,72.99315036357864
506,177066,219,750,574,0.18346624472573625,21.37755832643195
507,177305,718,731,556,0.20203375527426415,26.1725046566048
508,178043,199,721,589,0.22753375527426378,34.48187929913333
509,178302,239,760,582,0.18303375527426402,39.6232255123179
510,178661,180,871,586,0.12103375527426374,111.07204868912791
511,178900,159,821,580,0.16553375527426395,50.35871324805669
512,179139,239,732,592,0.1720337552742639,89.80534505250787
513,179558,219,705,589,0.13153375527426414,27.16615541441225
514,179797,219,676,545,0.08503375527426371,52.69724850502159
515,180216,159,762,533,0.344966244725736,86.83317338436964
516,180395,299,703,535,0.06953375527426386,59.033888572581766
517,180794,738,749,555,0.147033755274264,50.15974481593781
518,181552,379,747,598,0.11203375527426385,43.04648650006177
519,182030,339,760,568,0.10653375527426379,32.69556544854363
520,182489,119,139,665,0.13653375527426403,628.530031104322
521,182628,140,92,666,0.1705337552742643,47.01063709417264
522,182788,279,103,639,0.1890337552742638,29.154759474226502
523,183187,199,774,570,0.14853375527426405,674.5383606586063
524,183406,159,749,583,0.09203375527426383,28.178005607210743
525,183705,159,859,592,0.09746624472573595,110.3675676999362
526,183884,538,749,590,0.1225337552742638,110.01818031580054
527,184443,419,741,608,0.14346624472573621,19.697715603592208
528,184981,279,93,638,0.054533755274264184,648.6940727338273
529,185280,100,116,681,0.0835337552742641,48.76474136094644
530,185519,857,107,665,0.22603375527426417,18.35755975068582
531,186516,239,733,591,0.25303375527426386,630.3586280840454
532,186775,339,751,632,0.17703375527426424,44.77722635447622
533,187373,518,109,657,0.22103375527426428,642.4865757352444
534,188031,160,91,661,0.1615337552742644,18.439088914585774
535,188211,239,112,637,0.1150337552742644,31.89043743820395
536,188530,120,713,673,0.08403375527426382,602.0772375700645
537,188789,179,759,628,0.1460337552742641,64.35060217278468
538,189068,219,119,669,0.12403375527426386,641.3119365800078
539,189407,239,117,644,0.11303375527426374,25.079872407968907
540,189706,199,807,588,0.2214662447257365,692.2687339465795
541,189926,159,741,573,0.2579662447257358,67.68308503607086
542,190264,100,274,293,0.09303375527426416,544.5080348351161
543,190464,120,491,194,0.13053375527426425,238.51624682608102
544,190603,179,430,206,0.17753375527426396,62.16912416947821
545,190823,1715,583,228,0.17453375527426385,154.5736070614903
546,192657,279,508,259,0.11646624472573608,81.15417426109393
547,192956,518,426,235,0.07846624472573582,85.44003745317531
548,193554,777,51,245,0.11196624472573591,375.13330963805384
549,194392,160,396,256,0.06753375527426408,345.1753177734468
550,194571,259,424,235,0.05496624472573597,35.0
551,194870,299,40,243,0.0655337552742643,384.0833242930497
552,195249,199,431,222,0.07703375527426415,391.56353252058597
553,195687,140,421,479,0.08796624472573589,257.19447894540815
554,195887,339,11,540,0.15453375527426383,414.5129672278058
555,196305,219,28,588,0.11153375527426412,50.92150822589606
556,196644,179,62,570,0.08453375527426399,38.47076812334269
557,196963,359,59,568,0.13853375527426381,3.605551275463989
558,197402,917,677,539,0.26503375527426387,618.6800465507191
559,198339,678,661,530,0.225533755274264,18.35755975068582
560,199097,179,711,535,0.09803375527426406,50.24937810560445
561,199456,160,89,528,0.17753375527426396,622.0393878204177
562,199775,199,37,537,0.0730337552742637,52.773099207835045
563,199994,160,39,544,0.06853375527426442,7.280109889280518
564,200353,160,50,610,0.13296624472573582,66.91038783328041
565,200692,120,20,591,0.037533755274263836,35.510561809129406
566,200851,100,13,587,0.05203375527426424,8.06225774829855
567,200971,239,79,581,0.1209662447257358,66.27216610312357
569,201689,578,65,577,0.20996624472573577,14.560219778561036
570,202287,279,4,580,0.10053375527426356,61.07372593840988
571,202586,399,38,590,0.2989662447257362,35.4400902933387
572,203084,120,172,259,0.2654662447257361,357.0952253951318
573,203224,139,238,236,0.2724662447257358,69.8927750200262
574,203383,977,52,247,0.15703375527426378,186.3249849054066
575,204420,159,81,649,0.13203375527426386,403.0446625375406
576,204599,160,88,606,0.13053375527426425,43.56604182158393
577,204779,279,42,571,0.10403375527426428,57.8013840664737
578,205078,578,84,612,0.12296624472573603,58.69412236331676
579,205676,140,46,624,0.07196624472573587,39.84971769034255
580,205836,279,44,614,0.14496624472573583,10.198039027185569
581,206174,319,121,613,0.07453375527426376,77.00649323271382
582,206633,319,115,623,0.10603375527426406,11.661903789690601
583,206972,120,95,617,0.05303375527426368,20.8806130178211
584,207112,159,151,619,0.06353375527426364,56.0357029044876
585,207371,499,83,608,0.16503375527426423,68.8839603971781
586,207889,259,59,643,0.08303375527426393,42.43819034784589
587,208168,778,91,602,0.0875337552742641,52.009614495783374
588,209085,498,33,607,0.1730337552742638,58.215118311311535
589,209624,239,97,609,0.15396624472573572,64.03124237432849
590,209883,319,116,639,0.14996624472573616,35.510561809129406
591,210262,239,57,584,0.19296624472573543,80.65977932030313
592,210521,479,57,592,0.18646624472573592,8.0
593,211019,479,106,616,0.21246624472573616,54.56189146281496
594,211558,279,109,664,0.10546624472573596,48.093658625644196
595,211897,1176,57,554,0.07946624472573616,121.67168939404104
596,213093,239,55,534,0.08753375527426366,20.09975124224178
597,213352,219,96,533,0.12403375527426386,41.012193308819754
598,213751,379,20,540,0.13853375527426381,76.32168761236873
599,214149,379,83,556,0.14553375527426438,65.0
600,214608,179,97,578,0.08153375527426432,26.076809620810597
601,214947,279,29,532,0.14503375527426376,82.09750300709517
602,215246,319,52,531,0.15153375527426416,23.021728866442675
603,215585,259,81,551,0.16053375527426406,35.22782990761707
604,215864,319,55,555,0.16803375527426434,26.30589287593181
605,216203,279,66,528,0.19453375527426386,29.154759474226502
606,216542,179,119,590,0.15653375527426405,81.5659242576212
607,216741,478,79,597,0.15703375527426422,40.607881008493905
608,217240,239,82,616,0.15603375527426389,19.235384061671343
609,217499,459,40,574,0.1225337552742638,59.39696961966999
610,217997,219,23,571,0.13153375527426414,17.26267650163207
611,218237,817,88,612,0.16603375527426412,76.8505042273634
612,219134,120,174,575,0.1240337552742643,93.62157870918435
613,219273,379,76,604,0.22903375527426428,102.20078277586722
614,219672,339,39,597,0.18753375527426375,37.656340767525464
615,220031,379,92,611,0.09603375527426428,54.817880294662984
616,220430,538,115,639,0.237533755274264,36.235341863986875
617,220988,319,35,616,0.2555337552742638,83.24061508662703
618,221387,120,107,616,0.11203375527426385,72.0
619,221526,219,100,616,0.13653375527426403,7.0
620,221825,140,96,645,0.2830337552742641,29.274562336608895
621,222025,977,111,629,0.2190337552742636,21.93171219946131
622,223062,160,61,601,0.06096624472573575,57.30619512757761
623,223560,578,112,657,0.12453375527426358,75.7429864739964
624,224218,100,719,532,0.05403375527426402,619.7370410101369
625,224637,120,167,281,0.24553375527426402,606.3868402265999
626,224836,239,57,229,0.21603375527426394,121.67168939404104
627,225095,160,35,254,0.225533755274264,33.301651610693426
628,225334,100,211,253,0.2595337552742638,176.00284088616297
629,225454,319,241,239,0.25953375527426426,33.1058907144937
630,225833,180,51,241,0.175033755274264,190.01052602421794
631,226132,140,677,563,0.05353375527426385,703.9602261491767
632,226371,140,708,546,0.21003375527426416,35.35533905932738
633,226531,140,702,541,0.19503375527426403,7.810249675906654
634,226750,219,684,524,0.155033755274264,24.758836806279895
635,226989,159,694,528,0.17953375527426418,10.770329614269007
636,227169,179,653,527,0.21603375527426394,41.012193308819754
637,227448,120,669,540,0.14653375527426427,20.615528128088304
638,227587,140,675,532,0.08903375527426372,10.0
639,227747,299,740,563,0.104533755274264,72.01388754955533
640,228066,179,742,555,0.19253375527426408,8.246211251235321
641,228365,239,719,543,0.2115337552742642,25.942243542145693
642,228644,180,717,541,0.19903375527426403,2.8284271247461903
643,228843,179,784,535,0.15503375527426355,67.26812023536856
644,229123,100,740,549,0.11153375527426368,46.17358552246078
645,229242,160,691,537,0.16103375527426378,50.44799302251776
646,229422,180,686,555,0.16753375527426373,18.681541692269406
647,229661,179,719,579,0.1490337552742642,40.80441152620633
648,229960,179,749,576,0.1850337552742638,30.14962686336267
649,230159,259,730,557,0.21403375527426416,26.870057685088806
650,230438,319,700,566,0.18703375527426402,31.32091952673165
651,230777,279,752,569,0.09903375527426395,52.08646657242167
652,231216,479,725,554,0.15453375527426427,30.886890422961002
653,231834,319,697,523,0.15153375527426416,41.773197148410844
654,232173,160,752,558,0.07153375527426409,65.19202405202648
655,232352,239,744,552,0.1355337552742637,10.0
656,232691,439,91,626,0.21553375527426377,657.1795797192727
657,233150,279,47,630,0.18453375527426408,44.181444068749045
658,233449,100,84,615,0.14003375527426387,39.92492955535426
659,233708,279,703,556,0.08953375527426388,621.805435807697
660,234007,219,748,565,0.048966244725736185,45.89117562233506
661,234247,339,707,585,0.11196624472573591,45.617978911828175
662,234805,199,734,558,0.2274662447257363,38.18376618407357
663,235044,498,701,574,0.1559662447257355,36.6742416417845
664,235822,439,719,571,0.5319662447257358,18.24828759089466
665,236300,100,706,571,0.07203375527426426,13.0
666,236420,199,754,590,0.09203375527426427,51.62363799656123
667,236639,219,800,609,0.12146624472573597,49.76946855251722
668,236978,219,771,630,0.11146624472573619,35.805027579936315
669,237297,180,701,600,0.08653375527426421,76.15773105863909
670,237516,239,755,599,0.12796624472573592,54.00925846556311
671,237875,219,776,666,0.12046624472573564,70.21395872616783
672,238134,179,771,679,0.1219662447257357,13.92838827718412
673,238334,140,777,683,0.08103375527426415,7.211102550927978
674,238573,279,730,570,0.2060337552742637,122.38463955905577
675,238912,778,698,526,0.20253375527426387,54.405882034941776
676,239729,120,759,686,0.096533755274264,171.2337583538947
677,240347,419,762,540,0.4914662447257361,146.03081866510234
678,240846,100,756,547,0.07546624472573615,9.219544457292887
679,241025,239,82,627,0.11103375527426396,678.731169167882
680,241284,319,136,617,0.11803375527426363,54.91812087098393
681,241663,159,818,583,0.06453375527426397,682.8469813948071
682,241922,279,734,547,0.08796624472573589,91.3892772703669
683,242221,140,787,539,0.0649662447257362,53.600373133029585
684,242560,100,867,574,0.10253375527426378,87.32124598286491
685,242959,139,761,562,0.18653375527426386,106.6770828247567
686,243159,758,104,621,0.221533755274264,659.6438432972751
687,243936,199,89,625,0.19203375527426392,15.524174696260024
688,244175,140,143,603,0.151033755274264,58.309518948453004
689,244594,239,114,612,0.15853375527426428,30.364452901377952
690,244933,239,769,583,0.2129662447257359,655.6416704267659
691,245192,339,694,521,0.12603375527426408,97.30878685915265
692,245611,120,793,582,0.1290337552742642,116.2841347734075
693,245930,179,297,260,0.23903375527426407,591.3543776789007
694,246129,139,458,213,0.24653375527426435,167.72000476985446
695,246289,379,431,226,0.24603375527426374,29.966648127543394
696,246727,179,22,245,0.18603375527426413,409.4410824526528
697,246927,179,65,244,0.221533755274264,43.01162633521314
698,247146,199,285,245,0.16653375527426428,220.00227271553356
699,247465,778,591,228,0.11003375527426407,306.4718584144391
700,248322,279,428,220,0.17653375527426407,163.19620093617377
701,248621,399,490,263,0.17653375527426407,75.45197147855052
702,249040,658,437,228,0.17603375527426435,63.51377803280167
703,250216,179,680,384,0.11003375527426407,288.76461001999536
704,250476,219,261,361,0.1645337552742645,419.63079010005924
705,250735,180,112,246,0.12803375527426386,188.2179587605816
706,250934,359,41,255,0.10303375527426395,71.56814934033156
707,251532,160,460,235,0.159033755274264,419.47705539159114
708,251712,439,403,250,0.1985337552742643,58.9406481131655
709,252210,279,253,255,0.19453375527426386,150.08331019803634
710,252529,578,434,246,0.17403375527426412,181.22361876973983
711,253207,419,67,272,0.11503375527426352,367.9198282234868
712,253646,518,44,272,0.12703375527426397,23.0
713,254324,498,42,269,0.10846624472573607,3.605551275463989
714,254862,339,325,257,0.163033755274264,283.2543027034188
715,255221,199,432,261,0.1875337552742642,107.07474025184464
716,255620,179,626,431,0.1540337552742641,257.9457307264456
717,255859,140,256,394,0.20653375527426432,371.84539798147296
718,256038,259,229,236,0.3805337552742638,160.29036153181514
719,256317,199,414,245,0.38153375527426414,185.21878954360974
720,256616,379,29,273,0.3720337552742641,386.01683901094265
721,257015,100,168,256,0.26253375527426437,140.03570973148243
722,257135,479,241,260,0.24803375527426352,73.10950690573696
723,258112,179,66,633,0.059033755274264355,412.01213574359673
724,258311,239,80,626,0.22446624472573573,15.652475842498529
725,258610,498,39,606,0.19696624472573587,45.617978911828175
726,259129,917,65,576,0.21246624472573616,39.698866482558415
727,260066,1774,41,585,0.14696624472573605,25.632011235952593
728,261860,718,48,596,0.1404662447257361,13.038404810405298
729,262598,299,102,611,0.1634662447257358,56.04462507680822
730,262917,299,15,549,0.10696624472573601,106.83164325236227
731,263236,339,63,541,0.16353375527426417,48.662100242385755
732,263594,279,10,554,0.18153375527426396,54.57105459856901
733,263894,598,80,560,0.1360337552742643,70.25667228100119
734,264512,159,48,556,0.15053375527426427,32.2490309931942
735,264731,180,97,200,0.10303375527426395,359.3563690822802
736,264930,100,37,218,0.08653375527426421,62.6418390534633
737,265190,219,88,534,0.16453375527426362,320.0890501094969
738,265429,199,45,551,0.15253375527426405,46.238512086787566
739,265648,219,102,584,0.14153375527426393,65.86349520030045
740,265887,179,69,577,0.09103375527426438,33.734255586866
741,266087,977,39,531,0.08653375527426421,54.91812087098393
742,267084,1097,62,597,0.17703375527426424,69.8927750200262
743,268200,359,8,609,0.05153375527426407,55.31726674375732
744,268579,179,83,657,0.1144662447257363,89.04493247793498
745,268778,778,84,647,0.14296624472573605,10.04987562112089
746,269576,179,81,645,0.05546624472573569,3.605551275463989
747,269795,758,50,244,0.18153375527426396,402.1964694027037
748,270593,179,220,250,0.18353375527426374,170.10584939971935
749,270872,120,73,687,0.12703375527426397,461.0618179810599
750,271011,259,82,654,0.171033755274264,34.20526275297414
751,271370,219,714,585,0.1420337552742641,635.7554561307359
752,271709,100,771,585,0.19103375527426403,57.0
753,271829,140,739,560,0.2305337552742639,40.607881008493905
754,271988,199,671,535,0.23303375527426384,72.44998274671983
755,272208,1057,704,525,0.2490337552742643,34.48187929913333
756,273284,219,709,583,0.16753375527426417,58.215118311311535
757,273563,299,684,552,0.20203375527426415,39.824615503479755
758,273902,100,667,530,0.18953375527426397,27.80287754891569
759,274022,239,667,527,0.20703375527426404,3.0
760,274281,159,684,579,0.16303375527426445,54.70831746635972
761,274460,299,696,573,0.14253375527426426,13.416407864998739
762,274859,419,664,581,0.15353375527426394,32.984845004941285
763,275298,239,705,597,0.14853375527426405,44.01136216933077
764,275577,179,740,595,0.04103375527426367,35.05709628591621
765,275776,100,712,640,0.06046624472573603,53.0
766,275956,140,707,628,0.1200337552742643,13.0
767,276115,259,753,622,0.18303375527426402,46.389654018972806
768,276394,239,718,623,0.15353375527426394,35.014282800023196
769,276694,299,76,645,0.221533755274264,642.3768364441545
770,277371,359,717,618,0.12903375527426375,641.5683907425614
771,277890,140,738,636,0.08303375527426349,27.65863337187866
772,278069,259,719,638,0.09003375527426405,19.1049731745428
773,278448,199,79,673,0.19153375527426375,640.956316764255
774,278807,180,65,663,0.19153375527426375,17.204650534085253
775,279006,160,34,628,0.17753375527426396,46.75467891024384
776,279186,219,99,661,0.18403375527426435,72.89718787443039
777,279804,179,76,630,0.07096624472573554,38.600518131237564
778,281857,179,728,623,0.4214662447257358,652.0375756043512
779,290191,120,70,609,0.38396624472573615,658.1489193184169
780,294518,119,73,672,0.15896624472573606,63.071388124885914
781,294677,120,58,630,0.10196624472573612,44.598206241955516
782,296053,140,113,696,0.11896624472573603,85.9127464349732
783,296292,159,85,682,0.21796624472573578,31.304951684997057
784,297010,199,83,760,0.07653375527426443,78.02563681252464
785,297349,179,84,745,0.13396624472573615,15.033296378372908
786,297568,100,147,735,0.10946624472573596,63.788713735268246
787,297807,100,101,749,0.17096624472573607,48.08326112068523
788,298086,140,103,743,0.07703375527426415,6.324555320336759
789,298385,160,148,740,0.10903375527426418,45.09988913511872
790,298605,120,87,760,0.11103375527426396,64.19501538281614
791,299123,319,90,682,0.21446624472573594,78.05767098754612
792,299482,179,83,638,0.14353375527426415,44.553338819890925
793,299721,140,86,636,0.1455337552742635,3.605551275463989
794,300280,219,731,636,0.16396624472573595,645.0
795,300658,120,736,607,0.11353375527426435,29.427877939124322
796,300858,100,834,617,0.06753375527426408,98.50888284819801
797,301575,219,738,646,0.09946624472573573,100.2845950283492
798,301815,120,757,659,0.19446624472573593,23.021728866442675
799,301954,140,796,667,0.16746624472573624,39.81205847478876
800,302572,159,758,670,0.21896624472573611,38.118237105091836
801,302851,100,734,675,0.17246624472573613,24.515301344262525
802,303370,120,675,383,0.11646624472573608,297.90099026354375
803,303888,239,445,243,0.06303375527426391,269.2582403567252
804,304147,339,587,261,0.100533755274264,143.13629868066312
805,304506,319,583,254,0.07353375527426387,8.06225774829855
806,304865,259,35,266,0.06853375527426397,548.1313711146262
807,305364,359,559,254,0.13396624472573615,524.1373865695901
808,305742,179,556,272,0.14346624472573621,18.24828759089466
809,305942,179,564,268,0.14496624472573627,8.94427190999916
810,306141,179,556,267,0.21246624472573572,8.06225774829855
811,306540,299,39,282,0.09296624472573578,517.2175557731969
812,307158,100,594,275,0.13196624472573593,555.0441423886932
813,307337,100,463,263,0.12646624472573587,131.54847015454038
814,307557,179,436,268,0.06896624472573576,27.459060435491963
815,307776,239,427,224,0.07596624472573632,44.91102314577124
816,308055,160,99,261,0.08003375527426382,330.0802932621092
817,308235,678,49,251,0.07046624472573582,50.99019513592785
818,308952,179,314,243,0.09196624472573633,265.1207272168662
819,309152,558,261,247,0.09946624472573617,53.150729063673246
820,309730,877,64,234,0.1150337552742644,197.42846805868703
821,310647,160,326,232,0.07003375527426403,262.00763347658403
822,310826,678,245,238,0.15003375527426366,81.2219182240853
823,311564,160,13,245,0.08453375527426399,232.1055794245369
824,311744,160,47,246,0.06653375527426375,34.0147027033899
825,311983,219,65,589,0.07396624472573565,343.4719784785944
826,312342,159,391,308,0.06403375527426425,430.3916820757576
827,312521,120,444,270,0.08203375527426404,65.21502894272147
828,312780,179,423,203,0.15453375527426383,70.21395872616783
829,313339,359,660,275,0.13503375527426398,247.69537742961614
830,313817,180,3,606,0.19403375527426414,735.669762869183
831,314016,120,56,593,0.21753375527426355,54.57105459856901
832,314156,339,56,587,0.11703375527426418,6.0
833,314754,239,69,574,0.07503375527426392,18.384776310850235
834,315213,279,11,595,0.09396624472573611,61.68468205316454
835,315651,120,34,596,0.1714662447257358,23.021728866442675
836,315791,100,33,599,0.18696624472573609,3.1622776601683795
837,316010,379,36,598,0.2714662447257363,3.1622776601683795
838,316409,399,92,621,0.32746624472573593,60.53924347066124
839,316828,159,14,614,0.18346624472573625,78.31347265956222
840,317147,239,21,620,0.16946624472573601,9.219544457292887
841,317525,160,46,609,0.12546624472573642,27.313000567495326
842,317705,199,66,567,0.20646624472573594,46.51881339845203
843,318104,199,68,582,0.1949662447257361,15.132745950421556
844,318343,179,63,530,0.037966244725736065,52.23983154643591
845,318542,259,41,565,0.11046624472573585,41.340053217188775
846,318901,179,8,586,0.08896624472573622,39.11521443121589
847,320097,279,30,602,0.12596624472573614,27.202941017470888
848,320416,120,55,609,0.199966244725736,25.96150997149434
849,320556,160,96,636,0.20146624472573604,49.09175083453431
850,320755,219,34,629,0.19596624472573643,62.39390995922599
851,321154,120,131,661,0.3004662447257358,102.1420579389313
852,321294,379,107,641,0.25396624472573626,31.240998703626616
853,321712,419,100,629,0.1744662447257359,13.892443989449804
854,322191,200,99,633,0.12096624472573625,4.123105625617661
855,322490,179,40,604,0.09446624472573584,65.7419196555744
856,322809,299,77,598,0.09046624472573628,37.48332962798263
857,323307,159,39,602,0.0705337552742642,38.2099463490856
858,323527,160,35,596,0.025466244725735887,7.211102550927978
859,324205,160,70,616,0.06153375527426386,40.311288741492746
860,324384,279,33,619,0.07696624472573577,37.12142238654117
861,324703,279,36,634,0.06896624472573576,15.297058540778355
862,325201,299,103,644,0.1979662447257362,67.7421582177598
863,325600,179,75,621,0.17196624472573552,36.235341863986875
864,325919,140,137,639,0.12796624472573592,64.5600495662759
865,326298,120,734,602,0.09846624472573584,598.1454672569207
866,326477,100,723,611,0.12896624472573626,14.212670403551895
867,326776,199,663,587,0.19353375527426397,64.62197768561404
868,327036,199,698,566,0.22703375527426406,40.8166632639171
869,327275,299,666,567,0.18603375527426413,32.01562118716424
870,327594,160,704,568,0.15753375527426394,38.01315561749642
871,328072,279,655,567,0.11253375527426401,49.01020301937138
872,328391,120,736,592,0.07953375527426365,84.77027781009096
873,328830,259,734,596,0.11653375527426402,4.47213595499958
874,329588,180,697,544,0.1410337552742642,63.8200595424354
875,329807,100,706,553,0.16903375527426423,12.727922061357855
876,329927,140,695,541,0.12453375527426358,16.278820596099706
877,330305,538,665,534,0.13653375527426403,30.805843601498726
878,330903,239,729,576,0.09446624472573584,76.55063683601855
879,331163,140,727,572,0.10746624472573574,4.47213595499958
880,331322,159,720,535,0.11203375527426429,37.656340767525464
881,331561,239,670,553,0.17903375527426357,53.14132102234569
882,331860,180,731,577,0.0835337552742641,65.55150646628954
883,332080,100,724,583,0.1089662447257358,9.219544457292887
884,332200,159,751,578,0.1299662447257357,27.459060435491963
885,332379,199,710,570,0.10096624472573579,41.773197148410844
886,332618,159,706,575,0.11803375527426407,6.4031242374328485
887,332977,199,777,561,0.1345337552742638,72.3671196055225
888,333356,179,361,218,0.14003375527426387,539.1706594391056
889,333575,120,456,268,0.1380337552742641,107.35455276791944
890,333715,518,428,240,0.1435337552742637,39.59797974644666
891,334373,160,452,237,0.104533755274264,24.186773244895647
892,334692,100,459,229,0.03603375527426378,10.63014581273465
893,335250,100,614,248,0.16603375527426367,156.16017418023074
894,335489,139,196,242,0.16753375527426373,418.04305998305966
895,335649,100,326,235,0.14053375527426404,130.18832512940628
896,335788,439,452,244,0.15153375527426372,126.3210196285638
897,336247,180,554,247,0.13103375527426397,102.04410811016969
898,336805,239,589,247,0.16196624472573617,35.0
899,337064,120,573,244,0.1289662447257358,16.278820596099706
900,337244,179,322,241,0.09046624472573628,251.01792764661252
901,337443,139,256,251,0.1169662447257358,66.75327707311455
902,337662,180,565,230,0.1144662447257363,309.7127701597078
903,337882,239,446,233,0.15446624472573633,119.03780911962384
904,338161,518,431,251,0.17896624472573608,23.430749027719962
905,339955,179,463,211,0.5129662447257357,51.22499389946279
906,341251,279,418,247,0.2834662447257359,57.62811813689564
907,341550,419,420,232,0.05303375527426413,15.132745950421556
908,341989,219,419,193,0.10903375527426418,39.01281840626232
909,342248,160,422,196,0.11703375527426418,4.242640687119285
910,342627,1774,421,247,0.24203375527426418,51.0098029794274
911,345677,140,508,228,0.5624662447257358,89.05054744357274
912,345877,279,440,244,0.3799662447257366,69.85699678629192
913,346176,120,444,232,0.10796624472573635,12.649110640673518
914,346375,299,433,272,0.08453375527426399,41.48493702538308
915,346694,259,425,248,0.12703375527426397,25.298221281347036
916,347013,798,425,244,0.2635337552742638,4.0
917,348050,957,433,246,0.22803375527426395,8.246211251235321
918,349027,578,433,240,0.30603375527426424,6.0
919,349665,160,68,264,0.280033755274264,365.78819007726315
920,349844,219,33,260,0.2815337552742636,35.22782990761707
921,350123,179,274,273,0.2830337552742641,241.3503677229434
922,350323,339,237,264,0.2610337552742643,38.07886552931954
923,351060,299,81,636,0.2190337552742636,403.3856715353187
924,351519,140,33,581,0.2165337552742641,73.0
925,351678,518,23,580,0.16953375527426395,10.04987562112089
926,352356,140,62,567,0.1175337552742639,41.10960958218893
927,352615,678,35,545,0.13003375527426408,34.828149534535996
928,353313,279,44,585,0.054533755274264184,41.0
929,353612,299,67,594,0.07496624472573599,24.698178070456937
930,353931,259,11,594,0.06953375527426431,56.0
931,354868,160,86,616,0.18746624472573625,78.16009211867653
932,355048,100,95,599,0.06146624472573592,19.235384061671343
933,355207,299,27,599,0.12146624472573597,68.0
934,355546,199,54,611,0.13446624472573587,29.546573405388315
935,355786,160,53,615,0.19596624472573554,4.123105625617661
936,355985,160,97,670,0.1794662447257358,70.43436661176133
937,356304,179,87,701,0.11896624472573603,32.57299494980466
938,356503,139,81,697,0.061966244725736086,7.211102550927978
939,356723,319,77,738,0.08946624472573594,41.19465984809196
940,357261,179,2,552,0.06646624472573626,200.55173896029922
941,357460,140,24,605,0.07596624472573588,57.38466694161429
942,357680,160,55,599,0.07153375527426409,31.575306807693888
943,358537,179,43,557,0.12053375527426402,43.68065933568311
944,359255,199,58,562,0.07696624472573577,15.811388300841896
945,359494,160,56,560,0.10346624472573618,2.8284271247461903
946,359793,100,22,573,0.16853375527426406,36.40054944640259
947,360032,279,75,617,0.09346624472573639,68.8839603971781
948,360331,100,86,595,0.13846624472573588,24.596747752497688
949,360570,299,75,601,0.1169662447257358,12.529964086141668
950,361268,558,92,620,0.23646624472573619,25.495097567963924
951,361926,180,46,618,0.11246624472573608,46.04345773288535
952,362185,379,102,613,0.22746624472573584,56.22277118748239
953,362604,339,113,628,0.14796624472573638,18.601075237738275
954,362963,199,95,635,0.10446624472573607,19.313207915827967
955,363182,120,94,630,0.10946624472573596,5.0990195135927845
956,363382,319,86,619,0.13796624472573615,13.601470508735444
957,363780,100,735,580,0.10946624472573552,650.170746804253
958,363920,179,727,561,0.14746624472573577,20.615528128088304
959,364179,140,665,538,0.12853375527426403,66.12866246946176
960,364339,259,685,535,0.1955337552742642,20.223748416156685
961,364718,179,170,230,0.1540337552742641,598.5398900658167
962,364917,179,269,246,0.19253375527426408,100.2845950283492
963,365116,339,234,252,0.20003375527426437,35.510561809129406
964,365515,339,35,258,0.20303375527426404,199.090431713832
965,365914,199,358,244,0.1070337552742644,323.3032632065442
966,366153,239,487,74,0.17653375527426407,213.40337391897066
967,366771,279,560,62,0.147033755274264,73.97972695272672
968,367070,578,565,-3,0.22103375527426428,65.19202405202648
969,367788,139,365,123,0.08803375527426383,236.3810483097154
970,367947,160,290,270,0.030533755274264163,165.0272704737008
971,368147,279,67,297,0.06446624472573603,224.62858233092243
972,368446,159,48,286,0.0519662447257363,21.95449840010015
973,368625,179,307,297,0.061033755274264134,259.23348549136165
974,368825,219,241,288,0.10446624472573607,66.61080993352356
975,369243,259,703,656,0.20696624472573655,590.6504888679938
976,369782,219,733,586,0.09003375527426405,76.15773105863909
977,370061,459,730,571,0.11153375527426412,15.297058540778355
978,370539,120,724,560,0.17553375527426374,12.529964086141668
979,370719,120,750,563,0.11103375527426396,26.1725046566048
980,371018,120,698,572,0.11553375527426413,52.773099207835045
981,371157,179,700,558,0.14253375527426426,14.142135623730951
982,371357,239,783,577,0.1640337552742639,85.14693182963201
983,371716,239,696,537,0.22703375527426362,95.75489543621255
984,372154,140,731,541,0.22603375527426417,35.22782990761707
985,372314,120,669,541,0.2035337552742642,62.0
986,372513,379,704,520,0.260033755274264,40.8166632639171
987,373171,120,725,615,0.18403375527426435,97.29337079164233
988,373310,598,714,597,0.23053375527426434,21.095023109728988
989,373929,199,718,609,0.2790337552742641,12.649110640673518
990,374168,379,717,595,0.25753375527426403,14.035668847618199
991,374706,239,667,589,0.37753375527426414,50.35871324805669
992,375105,279,715,550,0.30603375527426424,61.84658438426491
993,375504,279,688,530,0.28753375527426384,33.60059523282288
994,375803,598,710,565,0.3090337552742639,41.340053217188775
995,376421,179,779,574,0.14003375527426387,69.58448102845921
996,376740,139,838,573,0.1965337552742641,59.00847396772772
997,376899,100,722,573,0.20553375527426399,116.0
998,377398,199,88,617,0.2425337552742639,635.5249798395024
999,377617,199,59,583,0.20653375527426343,44.68780594300866
1000,377836,139,88,592,0.24403375527426396,30.364452901377952
1001,377996,199,125,594,0.19103375527426403,37.05401462729781
1002,378215,758,94,625,0.2465337552742639,43.840620433565945
1003,379132,140,804,578,0.11653375527426402,711.5539333037236
1004,379352,219,751,575,0.24303375527426363,53.08483775994799
1005,379691,219,791,585,0.2445337552742637,41.23105625617661
1006,379990,199,131,627,0.20453375527426365,661.335013438726
